# Result analyzer ver. 1.0.5
# Input file : Si_q10.result
# Phonon lifetime at temperature 300 K.
# kpoint range 1 47
# mode   range 1 6
#  ik,  is, Frequency [cm^{-1}], Lifetime [ps], |Velocity| [m/s], MFP [nm], Multiplicity, Thermal conductivity par mode (xx, xy, ...) [W/mK]
   14    4        474.093        2.41649        2536.78         6.1301   24     0.00120012   -2.60492e-20   -2.60492e-20   -2.60492e-20     0.00120012    2.60492e-20   -2.60492e-20    2.60492e-20     0.00120012
   14    5        491.173        2.05152        673.842         1.3824   24    6.98279e-05    3.84445e-17    3.84401e-17    3.84445e-17    6.98279e-05    3.84447e-17    3.84401e-17    3.84447e-17    6.98279e-05
   14    6        495.407        1.71465        1089.92        1.86884   24    0.000151571     6.5123e-21    5.69826e-21     6.5123e-21    0.000151571   -1.09895e-20    5.69826e-21   -1.09895e-20    0.000151571
   15    1         68.315        312.803        3514.19        1099.25   12       0.446846   -2.59908e-13    1.14794e-12   -2.59908e-13       0.446846   -1.45119e-12    1.14794e-12   -1.45119e-12       0.446846
   15    2        86.5521        62.5723        4999.19        312.811   12       0.179917   -2.32954e-13    2.02295e-13   -2.32954e-13       0.179917    2.32947e-13    2.02295e-13    2.32947e-13       0.179917
   15    3        142.085        34.1512         7163.8        244.653   12        0.19682   -1.40397e-13   -1.45077e-13   -1.40397e-13        0.19682   -1.63801e-13   -1.45077e-13   -1.63801e-13        0.19682
   15    4        495.745        1.78474        1879.62        3.35462   12    0.000468925   -5.09952e-16   -3.39965e-16   -5.09952e-16    0.000468925   -1.86983e-15   -3.39965e-16   -1.86983e-15    0.000468925
   15    5        498.567        1.86508        1128.59        2.10491   12      0.0001758   -7.42949e-16   -3.18402e-16   -7.42949e-16      0.0001758   -4.24541e-16   -3.18402e-16   -4.24541e-16      0.0001758
   15    6        504.968        1.64533        865.156        1.42347   12    9.01158e-05    -3.5485e-16    4.96793e-16    -3.5485e-16    9.01158e-05   -4.25827e-16    4.96793e-16   -4.25827e-16    9.01158e-05
   16    1        106.644        46.5595         3180.1        148.064    6      0.0537725    6.92469e-14   -3.42161e-13    6.92469e-14      0.0537725    2.40327e-13   -3.42161e-13    2.40327e-13      0.0537725
   16    2        106.644        46.5595         3180.1        148.064    6      0.0537725    1.14049e-13    2.24034e-13    1.14049e-13      0.0537725    3.38086e-13    2.24034e-13    3.38086e-13      0.0537725
